category_id	count	encoding	sequence
1	33	214	-9,0,0
2	4035	257	-10,0,0
3	133	259	-9,-1,0
4	6511	280	10,0,0
5	1125	282	9,-1,0
6	159	283	-9,0,-1
7	7506	304	-11,0,0
8	324	306	-10,-1,0
9	61	307	9,0,-1
10	12877	329	11,0,0
11	2364	331	10,-1,0
12	449	332	-10,0,-1
13	25	334	-9,1,0
14	9703	355	-12,0,0
15	532	357	-11,-1,0
16	875	358	10,0,-1
17	846	360	9,1,0
18	289	361	-9,-1,-1
19	16200	382	12,0,0
20	2773	384	11,-1,0
21	669	385	-11,0,-1
22	135	387	-10,1,0
23	87	388	9,-1,-1
24	9914	410	-13,0,0
25	802	412	-12,-1,0
26	1100	413	11,0,-1
27	1864	415	10,1,0
28	418	416	-10,-1,-1
29	17977	439	13,0,0
30	2833	441	12,-1,0
31	946	442	-12,0,-1
32	236	444	-11,1,0
33	198	445	10,-1,-1
34	22	448	-9,-2,0
35	9357	469	-14,0,0
36	1143	471	-13,-1,0
37	1272	472	12,0,-1
38	1871	474	11,1,0
39	547	475	-11,-1,-1
40	518	478	9,-2,0
41	21	479	-9,1,-1
42	16951	500	14,0,0
43	2609	502	13,-1,0
44	1256	503	-13,0,-1
45	349	505	-12,1,0
46	348	506	11,-1,-1
47	70	509	-10,-2,0
48	250	510	9,1,-1
49	7108	532	-15,0,0
50	1501	534	-14,-1,0
51	1391	535	13,0,-1
52	1758	537	12,1,0
53	682	538	-12,-1,-1
54	739	541	10,-2,0
55	62	542	-10,1,-1
56	346	544	-9,0,1
57	11985	565	15,0,0
58	2286	567	14,-1,0
59	1578	568	-14,0,-1
60	501	570	-13,1,0
61	515	571	12,-1,-1
62	121	574	-11,-2,0
63	375	575	10,1,-1
64	308	577	9,0,1
65	4092	599	-16,0,0
66	1788	601	-15,-1,0
67	1605	602	14,0,-1
68	1652	604	13,1,0
69	818	605	-13,-1,-1
70	758	608	11,-2,0
71	104	609	-11,1,-1
72	632	611	-10,0,1
