delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.153061	-45.000000	-46.072208	0.819971	full	1060600594	1149851	1,-2,-1,3	-18,-3,-4,-1	ok
-1.153061	-44.489796	-46.182912	0.818413	full	12088	25167	1,-1,0,1	-17,0,-2,-1	ok
-1.153061	-43.979592	-46.290994	0.816856	full	463	3708	1,-1,-1,0	-17,-2,0,-1	ok
-1.153061	-43.469388	-46.396708	0.815307	full	4463	438484	1,0,-2,0	16,0,2,1	ok
-1.153061	-42.959184	-46.500270	0.813756	full	298	55247	1,0,-1,0	-16,0,-3,0	ok
-1.153061	-42.448980	-46.601867	0.812212	full	46388600119	327615	1,0,-1,4	15,1,0,-2	ok
-1.153061	-41.938776	-46.701873	0.810669	full	494	1948634232660226861	1,0,0,-1	15,0,-1,13	ok
-1.153061	-41.428571	-46.799792	0.809671	full	494	1297	1,0,0,-1	-15,0,-1,0	ok
-1.153061	-40.918367	-46.896387	0.809006	full	77	2387	-1,0,0,0	14,-3,0,0	ok
-1.153061	-40.408163	-46.991556	0.808342	full	77	5891000	-1,0,0,0	14,0,5,-1	ok
-1.153061	-39.897959	-47.085398	0.807677	full	464	752	-1,0,0,-1	14,0,0,0	ok
-1.153061	-39.387755	-47.178002	0.807009	full	248864	154263	-1,0,0,-2	-14,-1,3,0	ok
-1.153061	-38.877551	-47.269448	0.806336	full	275	4727	-1,0,-1,0	13,4,0,0	ok
-1.153061	-38.367347								error: T SSCS does not start with ±1: [-2, 0, 0, -1]
-1.153061	-37.857143								error: T SSCS does not start with ±1: [-2, 0, -1, -1]
-1.153061	-37.346939	-47.988465	0.792390	full	150999376233044644	23411	1,0,1,11	-13,0,-2,-1	ok
-1.153061	-36.836735	-48.072576	0.791665	full	577384324614417874	553328330228	1,0,1,12	-13,12,3,-5	ok
-1.153061	-36.326531	-48.155866	0.790931	full	15050	411754	-1,0,2,0	12,-11,-1,1	ok
-1.153061	-35.816327	-48.238380	0.790189	full	2315073204752	1089907992	-1,0,-4,5	12,1,-12,0	ok
-1.153061	-35.306122	-48.320156	0.789437	full	773916152	282112743986329267	-1,0,-11,-1	-12,0,-12,11	ok
-1.153061	-34.795918	-48.401232	0.788676	full	274134141953462714	532429195023268897	-1,0,11,11	-12,0,-12,-12	ok
-1.153061	-34.285714	-48.481642	0.787904	full	274134141953462714	83413	-1,0,11,11	-12,11,-1,0	ok
-1.153061	-33.775510	-48.561417	0.786446	full	22244994200	378028734	-1,-1,-10,-3	11,11,10	ok
-1.153061	-33.265306	-48.640585	0.784961	full	32384	124229	-1,-1,-1,1	11,-11,-1,-1	ok
-1.153061	-32.755102	-48.719174	0.783487	full	575841030841460	365350974	-1,1,-11,7	11,10,10	ok
-1.153061	-32.244898	-48.797207	0.782017	full	27235889	1397349856870719	-1,-2,-2,2	-11,3,-11,-8	ok
-1.153061	-31.734694	-48.874709	0.780555	full	68899591900526249	133057458988931154	-1,3,-11,10	-11,4,10,-11	ok
-1.153061	-31.224490	-48.951700	0.779098	full	66681434022391265	66720926273439432	-1,8,10,10	-11,10,10,10	ok
-1.153061	-30.714286	-49.028218	0.777646	full	66701174303596952	66720925908142496	-1,9,10,10	10,10,10,10	ok
-1.153061	-30.204082	-49.104244	0.776200	full	32485555782212454	66720925908142496	-1,-10,10,-10	10,10,10,10	ok
-1.153061	-29.693878	-49.179814	0.774758	full	31288139504878815	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.153061	-29.183673	-49.254944	0.773501	full	31288139504878815	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.153061	-28.673469	-49.329650	0.772586	full	31288139504878815	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.153061	-28.163265	-49.403944	0.771657	full	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.153061	-27.653061	-49.477839	0.770714	full	14732314495311119	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.153061	-27.142857	-49.551347	0.769757	full	14134174203751952	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.153061	-26.632653	-49.624478	0.768785	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.153061	-26.122449	-49.697243	0.767798	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.153061	-25.612245	-49.769651	0.766798	full	14134174203751952	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.153061	-25.102041	-49.841709	0.765783	full	14131091504650400	14134177061995017	-1,-9,9,9	9,9,9,9	ok
-1.153061	-24.591837	-49.913426	0.764753	full	6127216826882384	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.153061	-24.081633	-50.356632	0.751830	full	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.153061	-23.571429	-50.424873	0.750817	full	6127216937582129	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.153061	-23.061224	-50.492803	0.749793	full	6125570057431144	6127218598078424	1,8,-9,-9	-9,-9,-9,-9	ok
-1.153061	-22.551020	-50.560428	0.748756	full	2537569049340004	2537570117940154	1,8,8,8	-9,8,8,8	ok
-1.153061	-22.040816	-50.627753	0.747708	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-21.530612	-50.694781	0.746649	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-21.020408	-50.761515	0.745578	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-20.510204	-50.827960	0.744496	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-20.000000	-50.894117	0.743404	full	2537568978100002	2537570046700137	-1,8,8,8	8,8,8,8	ok
