delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-39.238477	4532	14,0,0,0,0	ok
-1.497996	-39.238477	4532	14,0,0,0,0	ok
-1.495992	-39.238477	4532	14,0,0,0,0	ok
-1.493988	-39.238477	4532	14,0,0,0,0	ok
-1.491984	-39.238477	4532	14,0,0,0,0	ok
-1.489980	-39.238477	4532	14,0,0,0,0	ok
-1.487976	-39.238477	4532	14,0,0,0,0	ok
-1.485972	-39.238477	4532	14,0,0,0,0	ok
-1.483968	-39.238477	4532	14,0,0,0,0	ok
-1.481964	-39.238477	4532	14,0,0,0,0	ok
-1.479960	-39.238477	4532	14,0,0,0,0	ok
-1.477956	-39.238477	4532	14,0,0,0,0	ok
-1.475952	-39.238477	4532	14,0,0,0,0	ok
-1.473948	-39.238477	4532	14,0,0,0,0	ok
-1.471944	-39.238477	4532	14,0,0,0,0	ok
-1.469940	-39.238477	4532	14,0,0,0,0	ok
-1.467936	-39.238477	4532	14,0,0,0,0	ok
-1.465932	-39.238477	4532	14,0,0,0,0	ok
-1.463928	-39.238477	4532	14,0,0,0,0	ok
-1.461924	-39.238477	4532	14,0,0,0,0	ok
-1.459920	-39.238477	4532	14,0,0,0,0	ok
-1.457916	-39.238477	4532	14,0,0,0,0	ok
-1.455912	-39.238477	4532	14,0,0,0,0	ok
-1.453908	-39.238477	4532	14,0,0,0,0	ok
-1.451904	-39.238477	4532	14,0,0,0,0	ok
-1.449900	-39.238477	4532	14,0,0,0,0	ok
-1.447896	-39.238477	4532	14,0,0,0,0	ok
-1.445892	-39.238477	4532	14,0,0,0,0	ok
-1.443888	-39.238477	4532	14,0,0,0,0	ok
-1.441884	-39.238477	4532	14,0,0,0,0	ok
-1.439880	-39.238477	4532	14,0,0,0,0	ok
-1.437876	-39.238477	4532	14,0,0,0,0	ok
-1.435872	-39.238477	4532	14,0,0,0,0	ok
-1.433868	-39.238477	4532	14,0,0,0,0	ok
-1.431864	-39.238477	4532	14,0,0,0,0	ok
-1.429860	-39.238477	4532	14,0,0,0,0	ok
-1.427856	-39.238477	4532	14,0,0,0,0	ok
-1.425852	-39.238477	4532	14,0,0,0,0	ok
-1.423848	-39.238477	4532	14,0,0,0,0	ok
-1.421844	-39.238477	4532	14,0,0,0,0	ok
