category_id	count	encoding	sequence
1	8	1174	1,0,1,0
2	39	2413	1,0,0,0,0
3	1	7379	1,1,-2,0
4	9	7624	1,0,-1,0,0
5	5	15223	1,0,2,0
6	1	22789	1,0,1,0,0
7	14	32894	1,0,0,-1,0
8	4	53954	1,0,2,-1
9	1	62126	1,1,-3,0
10	7	62833	1,0,-2,0,0
11	3	72769	1,0,1,1
12	6	83843	1,0,-1,-1,0
13	1	93526	1,3,3
14	559	95264	1,1,1,1
15	9	96139	1,0,0,0,-1
16	8	124748	1,0,3,0
17	1	177904	1,1,-3,-1
18	2	200027	-1,0,1,-1,0
19	9	200659	1,0,1,-1,0
20	5	222776	1,1,-2,1
21	6	223444	1,-1,1,-1,0
22	13	224113	1,0,-1,0,-1
23	2	247454	1,-2,-2,1
24	2	339074	1,0,3,-1
25	7	373678	1,0,-3,0,0
26	2	410869	1,0,2,1
27	2	449824	1,-1,2,1
28	5	450773	1,0,-2,-1,0
29	23	491534	1,1,2,1
30	1	537164	1,1,-2,-1,0
31	7	586985	-1,0,0,1,0
32	62	588068	1,0,0,1,0
33	6	695608	1,0,4,0
34	6	952889	-1,0,2,-1,0
35	3	954269	1,0,2,-1,0
36	1	1026026	1,1,-3,1
37	4	1027459	1,-1,2,-1,0
38	4	1028893	1,0,-2,0,-1
39	1	1107814	1,0,1,-2
40	2	1189652	-1,0,-1,1,0
41	5	1191194	1,0,-1,1,0
42	13	1276001	1,1,1,-2
43	3	1279198	1,0,0,-1,-1
44	1	1572649	1,0,4,-1
45	1	1794563	1,0,3,1
46	5	1911988	1,-1,3,1
47	1	1911989	-1,0,-3,-1,0
48	2	1913944	1,0,-3,-1,0
49	7	2035151	1,1,3,1
50	1	2166319	1,1,-3,-1,0
51	9	2305877	-1,0,1,1,0
52	36	2308024	1,0,1,1,0
53	4	2447576	1,1,-2,-2
54	11983	2600339	-1,0,0,0,0,0
55	12343	2602619	1,0,0,0,0,0
56	1	2924569	1,0,5,0
57	4	3654455	-1,0,3,-1,0
58	1	3857251	1,-1,3,-1,0
59	4	3860029	1,0,-3,0,-1
60	1	4071229	1,0,2,-2
61	1	4288054	1,-1,2,-2
62	1	4288055	-1,0,-2,1,0
63	19	4290983	1,0,-2,1,0
64	1	4504499	1,-3,-4,1
65	5	4513508	1,1,2,-2
66	7	4519519	1,0,1,-1,-1
67	1	4747819	1,-2,2,-2
68	5	4753984	1,-1,1,-1,-1
69	19	4753985	-1,0,-1,0,0,0
