time	lambda_hat	x	Ca	V
93.0	0.0010420999769023664	0.3582668119973461	0.7985618760771083	-55.67403937050449
94.0	0.0010414386566476954	0.3580001008430733	0.7984659667688598	-55.68234566748613
95.0	0.0010407811640594513	0.35773329604557497	0.7983699868315225	-55.690657091216124
96.0	0.0010400604456460997	0.35746639799950675	0.7982739362421717	-55.69897363451797
97.0	0.0010393448375771537	0.3571994071015248	0.7981778149780254	-55.707295290147954
98.0	0.0010386342167959587	0.35693232375028755	0.798081623016445	-55.715622050794984
99.0	0.001037928446918711	0.35666514834645735	0.797985360334936	-55.723953909080414
100.0	0.0010372273937390305	0.3563978812927023	0.7978890269111486	-55.732290857557864
101.0	0.0010365309303914019	0.35613052299369785	0.7977926227228789	-55.74063288871304
102.0	0.0010358389697330906	0.3558630738561287	0.797696147748069	-55.74897999496357
103.0	0.0010351513694962736	0.35559553428869006	0.7975996019648082	-55.757332168658834
104.0	0.0010344680349786896	0.3553279047020894	0.7975029853513337	-55.765689402079786
105.0	0.001033728187814061	0.3550601855090481	0.7974062978860312	-55.774051687438785
106.0	0.0010329936507994847	0.3547923771243028	0.7973095395474359	-55.782419016879416
107.0	0.001032264297798526	0.3545244799646068	0.7972127103142327	-55.790791382476336
108.0	0.0010315400043058574	0.3542564944487317	0.7971158101652578	-55.7991687762351
109.0	0.0010308206644598689	0.3539884209974686	0.7970188390794988	-55.80755119009198
110.0	0.0010301061152367163	0.3537202600336294	0.7969217970360956	-55.815938615913815
111.0	0.001029339201995179	0.3534520119820483	0.7968246840143411	-55.824331045497836
112.0	0.0010285779916177564	0.3531836772695829	0.7967274999936824	-55.83272847057149
113.0	0.0010278223631885381	0.3529152563251154	0.7966302449537209	-55.84113088279229
114.0	0.0010270721844855442	0.35264674957955394	0.7965329188742135	-55.849538273747655
115.0	0.001026382194138926	0.3523781574658335	0.7964355217350733	-55.85795063495471
116.0	0.001025642017118561	0.3521094804189172	0.79633805351637	-55.866367957860184
117.0	0.0010249069043977693	0.35184071887579715	0.7962405141983312	-55.87479023384018
118.0	0.0010241767658969135	0.3515718732754956	0.7961429037613429	-55.88321745420006
119.0	0.0010234514901489022	0.3513029440590659	0.7960452221859501	-55.89164961017426
120.0	0.0010226786269678138	0.35103393166959335	0.7959474694528578	-55.900086692926166
121.0	0.0010219113538247693	0.35076483655219604	0.7958496455429317	-55.9085286935479
122.0	0.0010212009575724312	0.3504956591540258	0.7957517504371989	-55.916975603060195
123.0	0.0010204949983017837	0.3502263999242689	0.7956537841168488	-55.92542741241224
124.0	0.001019742916398387	0.34995705931414683	0.7955557465632337	-55.93388411248152
125.0	0.0010189959788583984	0.349687637776917	0.7954576377578696	-55.942345694073644
126.0	0.0010182045212468924	0.3494181357678734	0.795359457682437	-55.950812147922214
127.0	0.0010174679824521973	0.34914855374434706	0.7952612063187816	-55.959283464688646
128.0	0.0010166875648914377	0.34887889216570694	0.7951628836489153	-55.96775963496204
129.0	0.0010159127024957422	0.3486091514933601	0.7950644896550165	-55.976240649259026
130.0	0.0010151911574646526	0.34833933219075236	0.7949660243194315	-55.984726498023576
131.0	0.001014426691036541	0.3480694347233688	0.7948674876246746	-55.99321717162692
132.0	0.0010136674398089239	0.3477994595587339	0.7947688795534293	-56.001712660367325
133.0	0.0010129133216123763	0.3475294071664121	0.794670200088549	-56.010212954470006
134.0	0.00101211794725817	0.34725927801800793	0.7945714492130577	-56.018718044086945
135.0	0.0010113741543228843	0.3469890725871663	0.7944726269101504	-56.02722791929674
136.0	0.001010589674854729	0.34671879134957284	0.7943737331631948	-56.03574257010449
137.0	0.0010098106527640736	0.34644843478295373	0.7942747679557313	-56.04426198644162
138.0	0.0010090369977085478	0.34617800336707616	0.7941757312714738	-56.05278615816575
139.0	0.001008268604473461	0.3459074975837481	0.7940766230943108	-56.06131507506057
140.0	0.0010075053614771214	0.3456369179168185	0.7939774434083061	-56.06984872683565
141.0	0.0010067471788679078	0.34536626485217703	0.7938781921976993	-56.07838710312635
142.0	0.0010059506079117396	0.34509553887775424	0.7937788694469067	-56.086930193493664
143.0	0.0010051595735092141	0.3448247404835212	0.7936794751405223	-56.09547798742406
144.0	0.0010043739842819012	0.3445538701614894	0.7935800092633182	-56.10403047432938
145.0	0.0010035937336503385	0.3442829284057106	0.7934804718002457	-56.11258764354666
146.0	0.0010028187253166233	0.34401191571227635	0.7933808627364358	-56.12114948433804
147.0	0.0010020071640190994	0.3437408325793177	0.7932811820572002	-56.129715985890606
148.0	0.0010012013010640005	0.34346967950700497	0.7931814297480319	-56.13828713731625
149.0	0.0010004010136096353	0.34319845699754714	0.7930816057946058	-56.14686292765155
150.0	0.0009996061993650092	0.34292716555519137	0.7929817101827802	-56.155443345857634
151.0	0.0009988167696890946	0.34265580568622256	0.7928817428985966	-56.16402838082006
152.0	0.0009980326068719056	0.3423843778989626	0.7927817039282811	-56.17261802134868
153.0	0.0009972137886161332	0.34211288270376994	0.7926815932582448	-56.18121225617752
154.0	0.0009964006551384252	0.3418413206130387	0.7925814108750852	-56.18981107396461
155.0	0.0009955930968447424	0.341569692141198	0.7924811567655861	-56.19841446329195
156.0	0.0009947520359974494	0.3412979978047111	0.792380830916719	-56.20702241266528
157.0	0.0009939169179510906	0.3410262381220747	0.7922804333156436	-56.21563491051405
158.0	0.0009930876392158362	0.340754413613818	0.7921799639497087	-56.22425194519122
159.0	0.000992264105640892	0.34048252480250146	0.7920794228064528	-56.232873504973206
160.0	0.0009914840823731542	0.3402105722127162	0.7919788098736051	-56.24149957805972
161.0	0.0009906714685914105	0.33993855637108267	0.7918781251390862	-56.25013015257366
162.0	0.0009898643127845767	0.33966647780624964	0.7917773685910084	-56.25876521656101
163.0	0.000989025432517988	0.339394337048893	0.7916765402176774	-56.267404757990704
164.0	0.0009882291563005328	0.33912213463171453	0.7915756400075922	-56.27604876475451
165.0	0.0009874014863047083	0.33884987108944065	0.7914746679494462	-56.28469722466695
166.0	0.0009865430988100098	0.3385775469588211	0.7913736240321282	-56.293350125465146
167.0	0.0009857267751652104	0.3383051627786275	0.7912725082447227	-56.30200745480873
168.0	0.000984915853086082	0.33803271908965193	0.7911713205765111	-56.31066920027975
169.0	0.0009840746657716892	0.3377602164347055	0.7910700610169721	-56.31933534938253
170.0	0.0009832391960796808	0.3374876553586167	0.7909687295557828	-56.32800588954358
171.0	0.000982409348576792	0.33721503640822986	0.7908673261828192	-56.33668080811151
172.0	0.0009815850226287245	0.3369423601324035	0.790765850888157	-56.34536009235689
173.0	0.0009807661246469597	0.3366696270820084	0.7906643036620726	-56.354043729472174
174.0	0.0009799181674908656	0.3363968378099264	0.7905626844950436	-56.362731706571594
175.0	0.0009790759240284027	0.3361239928710479	0.7904609933777497	-56.371424010691044
176.0	0.000978239303481862	0.33585109282227027	0.7903592303010731	-56.380120628788006
177.0	0.0009773744768601961	0.33557813822249605	0.7902573952561002	-56.38882154774144
178.0	0.0009765155390862261	0.3353051296326307	0.7901554882341211	-56.3975267543517
179.0	0.0009756623773913319	0.3350320676155807	0.7900535092266314	-56.406236235340415
180.0	0.0009748149199054299	0.3347589527362514	0.7899514582253324	-56.414949977350425
181.0	0.000973973073655745	0.33448578556154485	0.7898493352221321	-56.42366796694567
182.0	0.0009731367512677022	0.3342125666603576	0.7897471402091458	-56.43239019061112
183.0	0.0009723058759230337	0.33393929660357835	0.789644873178697	-56.441116634752674
184.0	0.0009714480876397659	0.3336659759640857	0.7895425341233181	-56.44984728569707
185.0	0.0009705638941619449	0.33339260531674575	0.7894401230357511	-56.458582129691806
186.0	0.0009696856972325165	0.3331191852384095	0.7893376399089485	-56.46732115290506
187.0	0.0009688450740040172	0.3328457163079105	0.7892350847360737	-56.47606434142559
188.0	0.0009679783907373816	0.33257219910606217	0.7891324575105024	-56.48481168126269
189.0	0.0009671174393096925	0.33229863421565536	0.7890297582258228	-56.49356315834608
190.0	0.0009662621190150979	0.3320250222214554	0.7889269868758363	-56.502318758525824
191.0	0.0009654123646171926	0.33175136371019953	0.7888241434545589	-56.51107846757228
192.0	0.0009645373505304005	0.33147765927059397	0.7887212279562211	-56.519842271176024
193.0	0.0009636681012143936	0.3312039094933112	0.7886182403752696	-56.528610154947735
194.0	0.0009627741558627232	0.33093011497098684	0.7885151807063671	-56.537382104418185
195.0	0.0009619163628946935	0.3306562762982169	0.7884120489443935	-56.54615810503812
196.0	0.0009610340649656205	0.3303823940715546	0.7883088450844469	-56.554938142178216
197.0	0.0009601575635540646	0.33010846888950723	0.7882055691218438	-56.56372220112902
198.0	0.0009592571052426342	0.32983450135253306	0.7881022210521204	-56.57251026710086
199.0	0.0009583626159679804	0.32956049206303806	0.7879988008710327	-56.5813023252238
200.0	0.00095747400994652	0.3292864416253727	0.7878953085745579	-56.59009836054758
201.0	0.0009565912109525856	0.3290123506458285	0.7877917441588949	-56.59889835804153
202.0	0.0009556851479601721	0.32873821973263473	0.7876881076204647	-56.60770230259456
203.0	0.0009547850541051112	0.32846404949595476	0.7875843989559117	-56.61651017901506
204.0	0.0009538908404946606	0.3281898405478828	0.787480618162104	-56.62532197203086
205.0	0.0009530024380454166	0.3279155935024401	0.7873767652361345	-56.634137666289185
206.0	0.000952119762909982	0.32764130897557137	0.7872728401753214	-56.64295724635659
207.0	0.0009512145585544104	0.32736698758514104	0.7871688429772088	-56.65178069671892
208.0	0.0009503152368966746	0.3270926299509295	0.7870647736395678	-56.66060800178127
209.0	0.0009493938558566078	0.3268182366946294	0.7869606321603971	-56.66943914586791
210.0	0.000948478504321288	0.32654380843984143	0.7868564185379235	-56.67827411322227
211.0	0.0009475691045126555	0.32626934581207073	0.7867521327706032	-56.68711288800689
212.0	0.000946665575481131	0.3259948494387226	0.7866477748571217	-56.69595545430335
213.0	0.0009457678420599556	0.32572031994909856	0.7865433447963951	-56.70480179611229
214.0	0.0009448487149538474	0.3254457579743921	0.786438842587571	-56.71365189735333
215.0	0.0009439355135255949	0.32517116414768465	0.7863342682300287	-56.72250574186502
216.0	0.0009430281709388512	0.3248965391039411	0.7862296217233802	-56.73136331340486
217.0	0.0009420999217417917	0.3246218834800056	0.7861249030674707	-56.74022459564923
218.0	0.0009411776585606934	0.32434719791459704	0.78602011226238	-56.749089572193355
219.0	0.0009402613055616649	0.32407248304830477	0.7859152493084222	-56.7579582265513
220.0	0.0009393245252501172	0.323797739523584	0.7858103142061472	-56.766830542155944
221.0	0.0009384198907390164	0.3235229679847511	0.7857053069563412	-56.775706502358915
222.0	0.0009374949562263809	0.32324816907797915	0.7856002275600273	-56.78458609043063
223.0	0.0009365758982543034	0.3229733434512931	0.7854950760184664	-56.79346928956022
224.0	0.0009356369328615916	0.322698491754565	0.7853898523331574	-56.80235608285555
225.0	0.0009347039617507944	0.3224236146395093	0.785284556505839	-56.81124645334317
226.0	0.0009337514633433573	0.3221487127596777	0.7851791885384891	-56.82014038396833
227.0	0.0009328303773246052	0.3218737867704545	0.7850737484333266	-56.829037857594926
228.0	0.0009318898799714544	0.3215988373290512	0.7849682361928113	-56.83793885700555
229.0	0.0009309553400068826	0.32132386509450184	0.7848626518196452	-56.84684336490141
230.0	0.0009300017419890917	0.3210488707276574	0.7847569953167729	-56.85575136390239
231.0	0.0009290541944880138	0.320773854891181	0.7846512666873822	-56.864662836547
232.0	0.00092811263192759	0.3204988182495422	0.784545465934905	-56.87357776529237
233.0	0.0009271524138187263	0.32022376146901205	0.7844395930630181	-56.882496132514284
234.0	0.0009261982755231266	0.31994868521765746	0.7843336480756438	-56.89141792050716
235.0	0.0009252258259397817	0.31967359016533575	0.78422763097695	-56.90034311148404
236.0	0.0009242595417803873	0.3193984769836891	0.7841215417713522	-56.90927168757662
237.0	0.0009232993581448123	0.31912334634613904	0.7840153804635128	-56.91820363083524
238.0	0.0009223212378346951	0.31884819892788063	0.7839091470583428	-56.92713892322889
239.0	0.0009213493009316263	0.3185730354058769	0.7838028415610019	-56.93607754664524
240.0	0.0009203834649163647	0.31829785645885283	0.7836964639768993	-56.94501948289063
241.0	0.0009194000522729875	0.31802266276728985	0.7835900143116947	-56.953964713690105
242.0	0.0009184228342998438	0.31774745501341956	0.7834834925712987	-56.96291322068741
243.0	0.0009174751116542952	0.3174722338812178	0.7833768987618733	-56.97186498544503
244.0	0.000916509931447001	0.3171970000563989	0.7832702328898331	-56.9808199894442
245.0	0.0009155507291111884	0.3169217542264091	0.7831634949618455	-56.98977821408492
246.0	0.0009145743786112466	0.31664649708042075	0.7830566849848315	-56.998739640686004
247.0	0.0009135811312833365	0.3163712293093258	0.7829498029659665	-57.007704250485084
248.0	0.000912594079844616	0.31609595160572973	0.7828428489126809	-57.016672024638645
249.0	0.0009116131504153235	0.315820664663945	0.7827358228326605	-57.025642944222064
250.0	0.000910638271053293	0.31554536917998455	0.7826287247338479	-57.03461699022964
251.0	0.0009096693744256146	0.31527006585155554	0.7825215546244423	-57.043594143574616
252.0	0.000908683979281208	0.3149947553780526	0.7824143125129005	-57.05257438508925
253.0	0.0009077046370641138	0.3147194384605512	0.7823069984079378	-57.061557695524826
254.0	0.0009067090667563427	0.31444411580180104	0.7821996123185283	-57.07054405555169
255.0	0.0009057196153143799	0.3141687881062191	0.7820921542539058	-57.07953344575933
256.0	0.0009047142128953675	0.31389345607988317	0.7819846242235641	-57.08852584665639
257.0	0.0009037368927078165	0.3136181204305245	0.7818770222372582	-57.097521238670716
258.0	0.0009027436788389139	0.3133427818675212	0.7817693483050044	-57.10651960214945
259.0	0.0009017565040182705	0.313067441101891	0.7816616024370814	-57.11552091735902
260.0	0.0009007536987990055	0.31279209884628434	0.7815537846440304	-57.12452516448526
261.0	0.0008997354812569436	0.31251675581497707	0.7814458949366563	-57.13353232363342
262.0	0.0008987449083617548	0.3122414127238633	0.781337933326028	-57.142542374828224
263.0	0.0008977389706490051	0.31196607029044815	0.7812298998234791	-57.15155529801398
264.0	0.0008967178968807125	0.3116907292338403	0.7811217944406086	-57.160571073054605
265.0	0.0008957030286452517	0.3114153902747447	0.7810136171892814	-57.16958967973368
266.0	0.0008946942978593013	0.311140054135455	0.7809053680816291	-57.17861109775457
267.0	0.0008936916467823388	0.31086472153984607	0.7807970471300505	-57.187635306740425
268.0	0.0008926741426823983	0.3105893932133664	0.780688654347212	-57.19666228623432
269.0	0.0008916627624825628	0.31031406988303045	0.7805801897460488	-57.20569201569929
270.0	0.00089063675094483	0.31003875227741073	0.780471653339765	-57.21472447451843
271.0	0.0008895963230822239	0.30976344112663035	0.7803630451418343	-57.22375964199494
272.0	0.0008885826754361009	0.3094881371623548	0.7802543651660009	-57.232797497352244
273.0	0.0008875546501611886	0.3092128411177843	0.7801456134262796	-57.24183801973407
274.0	0.0008865124433968491	0.30893755372764564	0.780036789936957	-57.25088118820452
275.0	0.000885496730321771	0.3086622757281843	0.7799278947125916	-57.25992698174815
276.0	0.0008844668732945057	0.30838700785715606	0.7798189277680146	-57.26897537927012
277.0	0.0008834431411370508	0.3081117508538192	0.7797098891183307	-57.2780263595962
278.0	0.0008824054778730697	0.3078365054589259	0.7796007787789181	-57.28707990147294
279.0	0.0008813540764264721	0.30756127241471415	0.7794915967654297	-57.296135983567744
280.0	0.0008803089317437807	0.30728605246489926	0.7793823430937934	-57.30519458446894
281.0	0.0008792699851690985	0.3070108463546656	0.7792730177802127	-57.31425568268594
282.0	0.0008782371731533662	0.30673565483065784	0.7791636208411674	-57.32331925664929
283.0	0.0008771908519138319	0.30646047864097264	0.7790541522934139	-57.33238528471083
284.0	0.0008761507002086546	0.3061853185351499	0.7789446121539861	-57.34145374514376
285.0	0.0008750972256527563	0.3059101752641641	0.7788350004401958	-57.35052461614277
286.0	0.0008740499512229297	0.3056350495804155	0.7787253171696332	-57.35959787582416
287.0	0.0008729895494539303	0.3053599422377215	0.7786155623601677	-57.368673502225946
288.0	0.0008719353818700441	0.30508485399130764	0.7785057360299482	-57.377751473307995
289.0	0.0008708873743528752	0.30480978559779853	0.7783958381974039	-57.386831766952135
290.0	0.0008698264404094901	0.3045347378152092	0.7782858688812444	-57.39591436096228
291.0	0.000868771697589995	0.3042597114029357	0.7781758281004609	-57.40499923306456
292.0	0.000867704209525783	0.30398470712174613	0.7780657158743264	-57.41408636090745
293.0	0.0008666429462560139	0.3037097257337716	0.777955532222396	-57.42317572206189
294.0	0.0008655878335291652	0.3034347680024966	0.777845277164508	-57.43226729402145
295.0	0.0008645388218982522	0.3031598346927501	0.777734950720784	-57.44136105420243
296.0	0.0008634772653589327	0.30288492657069593	0.7776245529116296	-57.45045697994403
297.0	0.0008624033190301462	0.30261004440382344	0.7775140837577348	-57.45955504850846
298.0	0.0008613171421838471	0.302335188960938	0.7774035432800748	-57.468655237081116
299.0	0.0008602556106052736	0.30206036101215133	0.7772929314999102	-57.47775752277069
300.0	0.0008591818692396541	0.30178556132887224	0.7771822484387878	-57.486861882609354
301.0	0.0008580960702541089	0.30151079068379655	0.7770714941185409	-57.495968293552906
302.0	0.0008570165181905937	0.3012360498508975	0.7769606685612901	-57.50507673248089
303.0	0.000855925063811575	0.30096133960541616	0.7768497717894433	-57.51418717619679
304.0	0.0008548398706968401	0.3006866607238512	0.7767388038256965	-57.52329960142818
305.0	0.0008537608779164347	0.3004120139839493	0.7766277646930347	-57.53241398482685
306.0	0.0008526880259734112	0.300137400164695	0.7765166544147317	-57.541530302969036
307.0	0.0008516034432448036	0.29986282004630066	0.776405473014351	-57.550648532355524
308.0	0.0008505072802951227	0.29958827441019653	0.7762942205157464	-57.55976864941185
309.0	0.0008493996686787492	0.29931376403902044	0.7761828969430618	-57.56889063048847
310.0	0.0008482983599262745	0.29903928971660765	0.7760715023207325	-57.5780144518609
311.0	0.0008472032945494554	0.29876485222798055	0.7759600366734856	-57.58714008972996
312.0	0.0008460969319577637	0.2984904523593384	0.7758485000263396	-57.596267520221865
313.0	0.0008449968270511465	0.2982160908980469	0.7757368924046062	-57.60539671938849
314.0	0.0008438855671370567	0.2979417686326277	0.7756252138338894	-57.61452766320748
315.0	0.0008427805751111317	0.29766748635274803	0.775513464340087	-57.6236603275825
316.0	0.0008416645637385605	0.2973932448492099	0.7754016439493908	-57.632794688343374
317.0	0.0008405548262002794	0.2971190449139398	0.7752897526882867	-57.641930721246304
318.0	0.0008394342065028175	0.29684488733997777	0.7751777905835555	-57.651068401974044
319.0	0.0008383198687391907	0.2965707729214668	0.7750657576622734	-57.66020770613611
320.0	0.0008371947769954443	0.2962967024536419	0.7749536539518119	-57.66934860926899
321.0	0.0008360759799212305	0.2960226767328197	0.7748414794798391	-57.67849108683629
322.0	0.0008349465561023439	0.29574869655638675	0.7747292342743193	-57.68763511422901
323.0	0.0008338402211980251	0.29547476272278933	0.7746169183635141	-57.6967806667657
324.0	0.0008327232692663673	0.29520087603152206	0.7745045317759823	-57.70592771969268
325.0	0.0008315958225815637	0.2949270372831169	0.7743920745405808	-57.715076248184275
326.0	0.0008304746152386853	0.2946532472791321	0.7742795466864645	-57.724226227342974
327.0	0.0008293430331366673	0.2943795068221408	0.7741669482430873	-57.733377632199705
328.0	0.0008282176991796668	0.29410581671572017	0.774054279240202	-57.74253043771401
329.0	0.000827082107432473	0.2938321777644397	0.773941539707861	-57.75168461877429
330.0	0.0008259527668972583	0.29355859077385027	0.7738287296764166	-57.76084015019802
331.0	0.0008248132841635734	0.29328505655047243	0.7737158491765215	-57.76999700673198
332.0	0.0008236800538631169	0.29301157590178517	0.773602898239129	-57.77915516305246
333.0	0.000822553018422331	0.29273814963621425	0.7734898768954935	-57.78831459376553
334.0	0.0008214159583592638	0.2924647785631208	0.7733767851771711	-57.797475273407244
335.0	0.0008202689867024106	0.2921914634927896	0.7732636231160196	-57.806637176443886
336.0	0.0008191282686347011	0.2919182052364176	0.7731503907441991	-57.8158002772722
337.0	0.0008179777512697998	0.2916450046061019	0.7730370880941724	-57.82496455021965
338.0	0.0008168334786603934	0.2913718624148282	0.7729237151987052	-57.83412996954463
339.0	0.0008156795139171395	0.2910987794764591	0.7728102720908666	-57.84329650943675
340.0	0.0008145317943400303	0.290825756605722	0.7726967588040294	-57.852464144017056
341.0	0.0008133744878938688	0.2905527946181973	0.7725831753718707	-57.86163284733829
342.0	0.0008122234238525048	0.2902798943303063	0.7724695218283717	-57.87080259338514
343.0	0.0008110785506577363	0.2900070565592996	0.7723557982078186	-57.87997335607451
344.0	0.0008099241927066121	0.2897342821232444	0.7722420045448027	-57.88914510925575
345.0	0.000808760449570876	0.289461571841013	0.7721281408742209	-57.89831782671095
346.0	0.0008075874220805705	0.28918892653227024	0.7720142072312755	-57.90749148215517
347.0	0.0008064206805511319	0.28891634701746144	0.7719002036514753	-57.91666604923674
348.0	0.0008052447461024123	0.2886438341178001	0.7717861301706355	-57.9258415015375
349.0	0.0008040750926250473	0.28837138865525563	0.7716719868248779	-57.93501781257308
350.0	0.000802911665348819	0.288099011452541	0.7715577736506316	-57.944194955793186
351.0	0.0008017391363141826	0.28782670333310034	0.771443490684633	-57.95337290458186
352.0	0.0008005576085667953	0.28755446512109645	0.7713291379639263	-57.96255163225777
353.0	0.0007993671739240871	0.2872822976413983	0.7712147155258635	-57.97173111207447
354.0	0.0007981830479654648	0.28701020171956854	0.7711002234081051	-57.98091131722071
355.0	0.0007970051780939229	0.2867381781818509	0.7709856616486203	-57.9900922208207
356.0	0.0007958335127482044	0.2864662278551575	0.7708710302856867	-57.999273795934414
357.0	0.0007946380408987706	0.2861943515670564	0.7707563293578917	-58.00845601555788
358.0	0.0007934488602257982	0.2859225501457585	0.7706415589041318	-58.01763885262346
359.0	0.0007922659163758374	0.2856508244201051	0.7705267189636131	-58.026822280000154
360.0	0.0007910743213025646	0.28537917521955486	0.7704118095758522	-58.03600627049389
361.0	0.0007898889553386811	0.28510760337417124	0.7702968307806753	-58.045190796847855
362.0	0.0007886950191771052	0.28483610971460926	0.7701817826182197	-58.05437583174275
363.0	0.0007874926029698359	0.28456469507210286	0.770066665128933	-58.06356134779714
364.0	0.0007862964458364539	0.2842933602784517	0.7699514783535741	-58.072747317567725
365.0	0.0007850918871261838	0.28402210616600826	0.7698362223332131	-58.08193371354969
366.0	0.000783893571190084	0.28375093356766473	0.7697208971092316	-58.09112050817697
367.0	0.0007826869343060323	0.28347984331684	0.769605502723323	-58.10030767382262
368.0	0.0007814865299719282	0.2832088362474664	0.7694900392174923	-58.10949518279908
369.0	0.0007802778780620552	0.2829379131939765	0.7693745066340572	-58.118683007358534
370.0	0.0007790610585262746	0.28266707499128996	0.7692589050156474	-58.12787111969321
371.0	0.0007778504975643746	0.28239632247480034	0.7691432344052056	-58.137059491935716
372.0	0.0007766318479464287	0.2821256564803617	0.769027494845987	-58.14624809615937
373.0	0.0007754194393517558	0.28185507784427516	0.7689116863815599	-58.15543690437851
374.0	0.0007741990112522049	0.28158458740327574	0.768795809055806	-58.16462588854886
375.0	0.0007729848161993904	0.28131418599451885	0.7686798629129202	-58.17381502056783
376.0	0.0007717626730542076	0.2810438744555668	0.7685638479974113	-58.18300427227487
377.0	0.0007705467442476438	0.28077365362437523	0.7684477643541016	-58.192193615451814
378.0	0.0007693229342548313	0.2805035243392799	0.7683316120281275	-58.20138302182321
379.0	0.0007681053236700219	0.28023348743898274	0.7682153910649396	-58.21057246305668
380.0	0.0007668799020019833	0.2799635437625386	0.7680991015103029	-58.21976191076324
381.0	0.0007656467413244648	0.2796936941493415	0.7679827434102966	-58.22895133649768
382.0	0.0007644059149183344	0.27942393943911065	0.7678663168113148	-58.238140711758895
383.0	0.0007631851807644908	0.2791542804718773	0.7677498217600662	-58.247330007990236
384.0	0.0007619567636592919	0.2788847180879706	0.7676332583035748	-58.25651919657989
385.0	0.0007607207352931615	0.2786152531280041	0.7675166264891791	-58.26570824886121
386.0	0.0007594771713257464	0.2783458864328618	0.7673999263645334	-58.2748971361131
387.0	0.0007582398251978818	0.27807661884368423	0.7672831579776069	-58.28408582956035
388.0	0.0007569949982381642	0.27780745120185485	0.7671663213766847	-58.29327430037402
389.0	0.0007557563744842569	0.27753838434898603	0.7670494166103672	-58.30246251967183
390.0	0.0007545103291448918	0.277269419126905	0.7669324437275705	-58.31165045851847
391.0	0.0007532569362512475	0.2770005563776402	0.7668154027775268	-58.320838087926035
392.0	0.0007519962594719186	0.276731796943407	0.7666982938097839	-58.33002537885435
393.0	0.000750741823585615	0.27646314166659386	0.766581116874206	-58.33921230221138
394.0	0.0007494935737050403	0.2761945913897483	0.7664638720209731	-58.34839882885359
395.0	0.0007482380901556129	0.27592614695556267	0.7663465593005815	-58.357584929586345
396.0	0.0007469887769818938	0.2756578092068603	0.7662291787638439	-58.36677057516427
397.0	0.0007457189784431076	0.2753895789865812	0.7661117304618893	-58.37595573629165
398.0	0.0007444686758971905	0.2751214571377679	0.7659942144461632	-58.38514038362282
399.0	0.0007432112472289425	0.2748534445035516	0.7658766307684276	-58.394324487762546
400.0	0.000741946755936915	0.2745855419271374	0.7657589794807611	-58.40350801926643
401.0	0.0007406752619405982	0.2743177502517906	0.7656412606355588	-58.41269094864129
402.0	0.000739409955586756	0.2740500703208223	0.7655234742855327	-58.42187324634556
403.0	0.0007381377020352599	0.2737825029775749	0.7654056204837114	-58.4310548827897
404.0	0.0007368716084436511	0.27351504906540813	0.7652876992834403	-58.44023582833658
405.0	0.0007355986173879763	0.2732477094276846	0.7651697107383816	-58.44941605330191
406.0	0.0007343317716419687	0.2729804849077555	0.7650516549025144	-58.45859552795461
407.0	0.0007330580776089919	0.2727133763489461	0.7649335318301346	-58.46777422251724
408.0	0.0007317905030786094	0.2724463845945415	0.764815341575855	-58.47695210716642
409.0	0.0007305161285626341	0.2721795104877723	0.7646970841946052	-58.48612915203321
410.0	0.000729235009961338	0.27191275487179994	0.764578759741632	-58.495305327203546
411.0	0.0007279472035954815	0.27164611858970256	0.7644603682724987	-58.504480602718665
412.0	0.0007266655420231576	0.27137960248446025	0.7643419098430858	-58.513654948575486
413.0	0.0007253772435919897	0.27111320739894085	0.7642233845095905	-58.52282833472707
414.0	0.0007240823582721352	0.2708469341758852	0.764104792328527	-58.53200073108303
415.0	0.0007227809409283407	0.27058078365789273	0.7639861333567263	-58.54117210750994
416.0	0.0007214856950128848	0.2703147566874071	0.7638674076513362	-58.550342433831766
417.0	0.0007201965725613272	0.2700488541067014	0.7637486152698213	-58.55951167983032
418.0	0.0007189009490590491	0.26978307675786356	0.763629756269963	-58.56867981524567
419.0	0.0007175988786424908	0.2695174254827821	0.7635108307098594	-58.57784680977657
420.0	0.0007163029310895923	0.2692519011231313	0.7633918386479251	-58.58701263308088
421.0	0.0007150005766666856	0.26898650452035655	0.7632727801428917	-58.59617725477606
422.0	0.000713691869205989	0.2687212365156599	0.763153655253807	-58.60534064443954
423.0	0.0007123892782726843	0.26845609794998526	0.7630344640400353	-58.6145027716092
424.0	0.0007110803753856946	0.26819108966400396	0.7629152065612574	-58.623663605783804
425.0	0.0007097652079206111	0.26792621249809995	0.7627958828774706	-58.63282311642344
426.0	0.0007084561539517814	0.26766146729235507	0.762676493048988	-58.64198127294996
427.0	0.0007071408729759701	0.26739685488653464	0.7625570371364393	-58.65113804474746
428.0	0.0007058316831335444	0.26713237612007246	0.7624375152007701	-58.66029340116268
429.0	0.0007045163023582438	0.26686803183205626	0.7623179273032419	-58.66944731150551
430.0	0.0007031947783408277	0.2666038228612131	0.7621982735054321	-58.67859974504939
431.0	0.0007018793405033804	0.2663397500458945	0.762078553869234	-58.68775067103181
432.0	0.0007005577954738458	0.26607581422406174	0.7619587684568562	-58.69690005865474
433.0	0.0006992301903361505	0.26581201623327116	0.761838917330823	-58.70604787708511
434.0	0.00069790866035249	0.26554835691065953	0.7617190005539742	-58.71519409545525
435.0	0.000696581104956032	0.26528483709292916	0.7615990181894647	-58.72433868286337
